user_pseudo_id,usage_date,daily_minutes_used
2f0e23116fda624b325675c39142112d,2026-09-10,242.13635
3134e3417b53a6f75f5a114d0e0864a3,2026-09-10,239.99568333333335
4fd56ecb1d9d83582c8239f50cdf1817,2026-09-10,239.47116666666668
ed8955c46ad20ffedba1b843fa400bc7,2026-09-10,236.95003333333332
a1db26a5ba0be67052413921155650b2,2026-09-10,234.48676666666665
a684d080ddfa4f41d93f739292162dfc,2026-09-10,230.08545
974698164d493ac3fdc6a94a5d365dde,2026-09-10,229.63221666666666
2a8297d207ce9a2cc61b610ac263f180,2026-09-10,227.59368333333333
47352badac235491212d27311c712c90,2026-09-10,227.43913333333333
cefb1674ddea87734e40a6a6f5c045b7,2026-09-10,226.5902
23d822c6550c0d2d1c6395a7c3785eb5,2026-09-10,225.92358333333334
8c9103b495875b6d79e20b527b28e78a,2026-09-10,225.41771666666668
7a71f46f56b5b86d34fa626809ab0a88,2026-09-10,223.30181666666667
6dd718da1588498d26b0c12b105ab163,2026-09-10,222.3489
d100534aa3b5dcede1761994a2fadc09,2026-09-10,222.08175
163399ba8f190c08b47a59010f5b6f86,2026-09-10,221.8303
cb4ffc76bf9e3261d22046942636f94e,2026-09-10,220.87551666666667
dfc1451fc4326bfa7f9b62ff56d8a51b,2026-09-10,218.96316666666667
fe9df40ce0af12a67b8bc5f32c46f212,2026-09-10,218.42425
7c90f9bc60f368155c6c8ec6beaf6146,2026-09-10,218.3277
cfb60df573397cff1a6b6ee92fe916b7,2026-09-10,217.33373333333333
e62d66527c44154f1099c37f57eb16a0,2026-09-10,213.69545
bb61911c5fc93f020c0f78aa0ccea99e,2026-09-10,213.5146
fed332305284fa415d0fe75d37892e27,2026-09-10,211.66293333333334
981c48818d9a6876f0bcd085fc015f0d,2026-09-10,208.32638333333333
3998905275e85390e85768cf68f299af,2026-09-10,208.28356666666667
7e20916ae5c8c67bba4107ccadae51cf,2026-09-10,208.26121666666666
d29119849b93e8f1543237332e930cbb,2026-09-10,207.978
d5870b0cc0af33483021b3a20b41b64c,2026-09-10,207.71851666666666
04e7a52cc5d46c0f9f967758723ed99a,2026-09-10,206.53323333333333
c6fab54fd8a8891c76f5e53a1d7df829,2026-09-10,205.8445
9d5c6958d6e0ecf37ddfb9e5317d23c2,2026-09-10,205.02426666666668
639989f4f613c25da9986b43bcaa1831,2026-09-10,204.18778333333333
388b87aaa9a303fa9f1f9c8c3d7db298,2026-09-10,204.0642
2a698cd017906c349cd8e0fc68ec43c0,2026-09-10,203.70253333333332
d66d6c5260c87fb3202566d3254d1bfc,2026-09-10,202.72523333333334
ccc32c52ee8eea3dfe4f1dcde6d88aed,2026-09-10,202.58453333333333
654fae5963984b76d5de856578084729,2026-09-10,202.41405
2fcf7f159580842610834e156a2e4a8b,2026-09-10,201.90628333333333
b5440a46aa2bbed5a060868ca5619a4e,2026-09-10,201.68228333333334
25033a1a31921102183d4e2128ae67e4,2026-09-10,201.19571666666667
19482b56b2834e270d45e709aa6a3a00,2026-09-10,200.71736666666666
581bda54d3cdc12104a8185bed705bb6,2026-09-10,199.63533333333334
17ba7896eecd0c3dcafbf0ff10b86c6d,2026-09-10,199.60476666666668
733e8321d24a42f88f6abbe8402716e1,2026-09-10,199.52403333333334
9973147ac2dff9299c19a2dc2dfcdb79,2026-09-10,197.93581666666665
5912eec55597226babbf7ddc7e18b8eb,2026-09-10,197.20785
2cb21b0ffc9ef9e3854b99845935393b,2026-09-10,196.67273333333333
643f5409f376c3f4c863fbf21fe504c9,2026-09-10,195.87026666666668
2930657523c91d637c31417157f7da2a,2026-09-10,195.3413
85ad7affe339e19c23597ccca6466017,2026-09-10,194.94188333333332
74805f1f5d1926e1f647e6572ab8f8d1,2026-09-10,194.45223333333334
c2dfd61b281e3a4b0670ba4704e68338,2026-09-10,193.20428333333334
4042aba4c435958c51f34c69475d69b0,2026-09-10,192.35985
a014191e935717be43cfb32091eb8c60,2026-09-10,192.33796666666666
c4394607834f1324173ee22e61f83d97,2026-09-10,190.70636666666667
7ed309ecd8dd771e7007d87cd43e39ab,2026-09-10,190.17696666666666
2541abebd9850349f1c92c6b62d29825,2026-09-10,190.17346666666666
16e0ad81952a107178d1143ae2a13330,2026-09-10,188.34121666666667
6321dd2024ee5e62d2c18cbbcb7032d3,2026-09-10,187.19866666666667
3dab0c48d9d8dd71e9f5e13bbab6ae49,2026-09-10,186.50885
f88ba8a6e9121a931497acca69d871ed,2026-09-10,186.39226666666667
bcbb0dfa44ec9084d65004e2724eac45,2026-09-10,185.78946666666667
056ce8cb3928380108e29b0adc610ca2,2026-09-10,185.35411666666667
1df2b438b21aa3da72a71da77552d510,2026-09-10,184.97888333333333
57040e7152d4f965df3228221f64defc,2026-09-10,184.36885
36999612a32c571a354202009e6791e9,2026-09-10,184.29256666666666
6215cbbd796744c56602bf941994ca21,2026-09-10,184.00051666666667
be033847571ed8b67d3324e67c26cbc9,2026-09-10,183.70795
1373a41573f78374c0f0615f5e8d2baf,2026-09-10,183.52665
8d98c70a4edd55828dfa1fc52fa3ed8a,2026-09-10,182.08865
d73244d71604097cb5564b9e6db8b1aa,2026-09-10,181.77201666666667
7ac0b6fb04642cd082097340b2a3653e,2026-09-10,181.0887
6d6ee17d00ed607c43d9a6b0f292a165,2026-09-10,181.03775
125781f02643fba522e5a08fec711639,2026-09-10,180.93748333333335
8ab4a3928101226e49cb168e07135f30,2026-09-10,180.00306666666665
c1c8011499404048d2c4a0ecdcb16364,2026-09-10,179.89093333333332
7ebdf219c36e18210d31ac078e997b74,2026-09-10,179.80035
19ff9210d14531c940bf3798be5058d4,2026-09-10,179.26295
fcd9a0303e031b44deeff19b75e0b588,2026-09-10,178.74323333333334
93a984d0a8f1411a918ebf5c37650a3a,2026-09-10,178.12558333333334
f88e3a5f93ec36f70957be199131b540,2026-09-10,178.09095
0c9649837bb572d2e248405cc891f759,2026-09-10,177.93145
c2d1d00d6cab5691efd953d16fd448d2,2026-09-10,177.8566
d52f5be5ab8fa46f8534a793a24d1a91,2026-09-10,177.84436666666667
7b675e12ed8ac0e1a20249b50c603f39,2026-09-10,177.1763
7f482c205cb829af2e8ff82ca8f60ea2,2026-09-10,176.97496666666666
3f03dbc18cfda6b0a694732c518b4bce,2026-09-10,176.68961666666667
3b793b5bfea6f4f45909a89b9106d395,2026-09-10,174.81348333333332
5c14c626d80438370f94abbd304f2581,2026-09-10,174.66168333333334
0d404eeb04e7488ac6853d596573cffb,2026-09-10,174.65046666666666
